CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,InStore_COGS,UE_COGS,DD_COGS,SD_COGS,InStore_OPEX,UE_OPEX,DD_OPEX,SD_OPEX,UE_Commission,DD_Commission,InStore_Profit_Per_Order,UE_Profit_Per_Order,DD_Profit_Per_Order,SD_Profit_Per_Order,InStore_Margin_Percent,UE_Margin_Percent,DD_Margin_Percent,SD_Margin_Percent
Burgers,25916,King Burgers Tavern,Ghost Kitchen,West Auckland,1.04,42.82,1305,85,3639.7,549,305,366,23508.18,13060.1,15672.12,0.266825651482213,0.231089033186436,0.33,15,4.43,1621.38,1827.44,4045.41,2247.45,6247.36,0.07,0.45,0.25,0.3,971.1653236998105,6272.58544366113,3484.76969092285,4181.7236291074205,841.094754088671,5432.482588172711,3018.045882318173,3621.655058781808,7757.6994,4309.8330000000005,21.49929411764706,7.368688524590164,7.368688524590163,17.069289617486337,50.20853367035745,17.208520608571142,17.208520608571142,39.86289027904329
Burgers,26280,Urban Burgers Cafe,Cafe,South Auckland,1.05,36.28,956,220,7981.6,331,184,221,12008.68,6675.52,8017.88,0.236116115953773,0.406607018969953,0.32,7,2.07,457.47,2851.64,447.65,248.84,2407.13,0.3,0.45,0.25,0.3,1884.5843910966346,2835.4428793317547,1576.1978543717307,1893.1506837834374,3245.374582610577,4882.8135765640955,2714.313287274301,3260.1262852588065,3842.7776000000003,2136.1664,12.962,1.352416918429003,1.3523913043478262,10.891990950226244,35.7276736493936,3.7277202823291153,3.727649681223335,30.022025772398692
Burgers,25797,King Burgers Kitchen,QSR,North Shore,1.03,43.64,1482,324,14139.36,521,290,347,22736.44,12655.6,15143.08,0.245809584632516,0.388785904622637,0.27,4,1.18,409.46,5166.59,2169.16,1207.4,5123.89,0.28,0.45,0.25,0.3,3475.5902085696116,5588.834872422122,3110.8677792752696,3722.3142048569607,5497.183868385129,8839.607393298309,4920.318894542245,5887.416056572962,6138.8388,3417.012,15.946265432098766,4.163454894433781,4.163448275862069,14.766253602305476,36.54047990856729,9.540455761763935,9.54044059546762,33.8365114626615
Burgers,25554,King Burgers Grill,Ghost Kitchen,CBD,0.99,38.48,888,25,962.0,388,216,259,14930.24,8311.68,9966.32,0.264472639421001,0.28690854946617,0.28,13,3.84,994.56,431.57,2517.52,1401.51,3476.52,0.03,0.45,0.25,0.3,254.42267912300298,3948.6399799890064,2198.211947622746,2635.818955714311,276.00602458645557,4283.61350158179,2384.692052426976,2859.422414715679,4180.4672,2327.2704000000003,17.2628,6.488453608247423,6.488472222222222,13.422857142857143,44.86174636174636,16.861885676318668,16.861934049434048,34.882684882684885
Burgers,25434,Urban Burgers Kitchen,Ghost Kitchen,North Shore,1.03,31.95,1561,74,2364.3,669,372,446,21374.55,11885.4,14249.7,0.296564737323206,0.310099168575834,0.32,5,1.48,660.08,929.96,1567.53,871.63,4944.84,0.05,0.45,0.25,0.3,701.168008453256,6338.937806151732,3524.7905289812325,4225.958537434489,733.1674642638444,6628.230183682593,3685.6526581912176,4418.820122455062,6839.856,3803.328,12.567027027027027,2.3430941704035875,2.3430913978494625,11.087085201793723,39.333417924967215,7.333628076380555,7.333619398589867,34.70136213393966
Burgers,26284,King Burgers Bistro,Full-service,West Auckland,1.04,34.17,1860,636,21732.12,551,306,367,18827.67,10456.02,12540.39,0.351476474502124,0.466235793032683,0.31,11,3.25,1192.75,3961.5,-2404.52,-1335.36,1093.21,0.52,0.45,0.25,0.3,7638.328921057098,6617.483074689404,3675.0450469236985,4407.6520660816905,10132.29220248143,8778.133653407653,4874.970776665594,5846.778676589127,5836.5777,3241.3662,6.22877358490566,-4.363920145190563,-4.36392156862745,2.978773841961853,18.228778416463744,-12.771203234388537,-12.771207400138865,8.717511975305394
Burgers,26567,Lucky Burgers Corner,QSR,South Auckland,1.05,35.83,1452,317,11358.11,511,284,340,18309.13,10175.72,12182.2,0.224479051977396,0.441456094151363,0.3,11,3.25,1105.0,3794.35,623.7,346.63,2964.64,0.28,0.45,0.25,0.3,2549.6577650549816,4110.016144930901,2284.235978787428,2734.648706999034,5014.106877541538,8082.677017109545,4492.133606377907,5377.906430170735,5492.7390000000005,3052.716,11.96955835962145,1.2205479452054795,1.2205281690140846,8.719529411764706,33.40652626185166,3.4064971956613994,3.406442001155692,24.335834249971267
Burgers,25841,Classic Burgers Grill,Ghost Kitchen,North Shore,1.03,43.79,1051,68,2977.72,442,246,295,19355.18,10772.34,12918.05,0.274847667873837,0.252528993401211,0.31,13,3.84,1132.8,1407.34,3147.6,1751.83,4972.57,0.07,0.45,0.25,0.3,818.4193975812819,5319.726084278333,2960.7525265440495,3550.49591597762,751.9606342306539,4887.744122499251,2720.328176775601,3262.1821632065135,6000.1058,3339.4254,20.696176470588235,7.121266968325791,7.121260162601626,16.856169491525424,47.26233494082721,16.262313241209846,16.262297699478477,38.49319363216585
Burgers,25234,Lucky Burgers Tavern,QSR,South Auckland,1.05,32.29,935,192,6199.68,334,186,223,10784.86,6005.94,7200.67,0.276884880065918,0.446010593674146,0.32,9,2.66,593.18,1717.96,-462.62,-257.63,1402.16,0.26,0.45,0.25,0.3,1716.5976532470706,2986.1646676277164,1662.9539765830993,1993.7566493442537,2765.12295738973,4810.161811292551,2678.7128649713004,3211.575101551613,3451.1552,1921.9008,8.947708333333333,-1.3850898203592814,-1.3851075268817203,6.2877130044843055,27.710462475482604,-4.289531806625213,-4.289586642557202,19.472632407817606
Burgers,26369,Classic Burgers Tavern,QSR,CBD,0.99,37.02,1109,249,9217.98,387,215,258,14326.74,7959.3,9551.16,0.239561068043113,0.365068233245984,0.29,7,2.07,534.06,3644.52,1509.62,838.68,3242.19,0.29,0.45,0.25,0.3,2208.2691340000547,3432.129135975989,1906.7384088755493,2288.086090650659,3365.191672696815,5230.2376599745685,2905.6875888747604,3486.8251066497123,4154.754599999999,2308.197,14.636626506024097,3.9008268733850127,3.9008372093023254,12.566627906976745,39.53707862243138,10.537079614762325,10.537107534582187,33.94551028356766
Burgers,25157,Lucky Burgers Diner,Cafe,West Auckland,1.04,34.2,688,159,5437.8,238,132,159,8139.6,4514.4,5437.8,0.236957102157176,0.352045321743935,0.29,13,3.84,610.56,2234.92,984.87,546.23,1624.36,0.3,0.45,0.25,0.3,1288.5253301102916,1928.7360287185497,1069.7191419783553,1288.5253301102916,1914.3520505791698,2865.5081008669335,1589.27340048082,1914.3520505791698,2360.484,1309.1759999999997,14.056100628930817,4.138109243697479,4.138106060606061,10.216100628930818,41.099709441318176,12.099734630694382,12.099725323409535,29.87163926587958
Burgers,25683,Top Burgers Tavern,Full-service,South Auckland,1.05,36.03,1564,541,19492.23,460,256,307,16573.8,9223.68,11061.21,0.350697084167041,0.538399680703878,0.32,18,5.31,1630.17,2161.75,-3465.53,-1928.64,-403.45,0.53,0.45,0.25,0.3,6835.868224913321,5812.383333567704,3234.717681289853,3879.134094359315,10494.610408206552,8923.328628049932,4966.026366914745,5955.351932198542,5303.616,2951.5776,3.9958410351201477,-7.533760869565218,-7.53375,-1.314169381107492,11.09031650047224,-20.90968878591512,-20.909658617818486,-3.647430977261981
Burgers,26656,King Burgers Bistro,Cafe,West Auckland,1.04,36.03,1779,490,17654.7,580,322,387,20897.4,11601.66,13943.61,0.205670053847134,0.393928523105569,0.29,14,4.13,1598.31,7068.97,2307.1,1280.84,3984.73,0.38,0.45,0.25,0.3,3631.0430996549967,4297.969383265098,2386.1140369161403,2867.783019523436,6954.689896871889,8232.081918746318,4570.2247893729555,5492.785694060043,6060.246,3364.4813999999997,14.426469387755102,3.977758620689655,3.977763975155279,10.296459948320413,40.04015927769942,11.040129394087302,11.04014425521865,28.577463081655324
Burgers,26171,Lucky Burgers Corner,Cafe,West Auckland,1.04,32.71,1073,228,7457.88,380,211,254,12429.8,6901.81,8308.34,0.252243951316923,0.388911581528373,0.31,11,3.25,825.5,2676.22,607.13,337.12,2155.9,0.27,0.45,0.25,0.3,1881.2051196474538,3135.3418660790894,1740.9398256386526,2095.728510484444,2900.4559056488224,4834.093176081371,2684.1938425083404,3231.2096492754426,3853.238,2139.5611,11.737807017543858,1.5977105263157894,1.5977251184834123,8.487795275590551,35.8844604632952,4.884471190204187,4.884515800927582,25.948625116449254
Burgers,25847,Urban Burgers Diner,Ghost Kitchen,CBD,0.99,34.17,817,60,2050.2,341,189,227,11651.97,6458.13,7756.59,0.286487936391495,0.282257170125376,0.29,11,3.25,737.75,884.16,1645.9,912.24,2607.32,0.08,0.45,0.25,0.3,587.357567189843,3338.148840195608,1850.1763366480056,2222.1694625349064,578.6836501910458,3288.8520785857772,1822.8534981017945,2189.35314322279,3379.0712999999996,1872.8576999999998,14.735999999999999,4.826686217008798,4.826666666666667,11.485991189427313,43.125548726953475,14.125508390426686,14.125451175495074,33.61425574898248
Burgers,26253,Top Burgers Grill,Cafe,South Auckland,1.05,40.69,1604,424,17252.56,531,295,354,21606.39,12003.55,14404.26,0.202886239923537,0.41931969486177,0.28,17,5.02,1777.08,6517.91,2112.98,1173.88,3664.76,0.36,0.45,0.25,0.3,3500.307027455218,4383.639225421511,2435.355125234172,2922.426150281007,7234.338194784379,9059.9848618644,5033.324923257999,6039.989907909599,6049.7892,3360.994,15.37242924528302,3.9792467043314503,3.979254237288136,10.352429378531074,37.77937882841734,9.779421735884616,9.77944024892636,25.442195572698633
Burgers,25689,Top Burgers Grill,Cafe,North Shore,1.03,33.55,583,127,4260.85,205,114,137,6877.75,3824.7,4596.35,0.278869404383004,0.401834239251912,0.27,12,3.54,484.98,1360.47,339.05,188.54,982.62,0.28,0.45,0.25,0.3,1188.2207016653226,1917.9940459952059,1066.5918109436755,1281.7813868358205,1712.1554183165092,2763.7154390148376,1536.8954148667876,1846.9708055855258,1856.9925,1032.669,10.71236220472441,1.6539024390243904,1.653859649122807,7.172408759124088,31.929544574439372,4.929664497837229,4.929536957146966,21.37826753837284
Burgers,26175,Urban Burgers Eatery,QSR,South Auckland,1.05,35.36,1437,268,9476.48,526,292,351,18599.36,10325.12,12411.36,0.25149632409215,0.380554727022536,0.3,13,3.84,1347.84,3486.86,1263.81,701.58,3218.91,0.23,0.45,0.25,0.3,2383.2998853327776,4677.670670466571,2596.72972581034,3121.411416984347,3606.3192595345217,7078.074367593876,3929.2732230749275,4723.201716778422,5579.808,3097.536,13.010671641791046,2.402680608365019,2.4026712328767124,9.17068376068376,36.79488586479368,6.794911222751749,6.794884708361742,25.935191630892984
Burgers,26296,Lucky Burgers Tavern,QSR,West Auckland,1.04,35.53,863,183,6501.99,306,170,204,10872.18,6040.1,7248.12,0.227525226604193,0.439100263384171,0.31,10,2.95,601.8,2167.6,254.13,141.18,1814.54,0.27,0.45,0.25,0.3,1479.3667481281968,2473.695218181575,1374.2751212119863,1649.1301454543834,2855.025521521246,4773.977101560116,2652.2095008667316,3182.6514010400774,3370.3758000000003,1872.431,11.844808743169398,0.8304901960784313,0.8304705882352942,8.894803921568627,33.337485908160424,2.337433706947457,2.337378520223175,25.03462966948671
Burgers,25205,Lucky Burgers Eatery,Cafe,CBD,0.99,34.14,558,111,3789.54,201,112,134,6862.14,3823.68,4574.76,0.235506526790559,0.417362198419869,0.28,13,3.84,514.56,1315.47,460.66,256.69,1073.48,0.25,0.45,0.25,0.3,892.4614035338949,1616.0787577505666,900.5015963585246,1077.3858385003778,1581.6107454000303,2863.99783626492,1595.8594908540847,1909.33189084328,1921.3992000000003,1070.6304,11.851081081081082,2.2918407960199008,2.291875,8.011044776119403,34.71318418594341,6.713066186350031,6.713166373755127,23.465274681076163
Burgers,26500,Top Burgers Corner,Cafe,South Auckland,1.05,34.63,645,174,6025.62,212,118,141,7341.56,4086.34,4882.83,0.261287534516305,0.379190825647674,0.3,16,4.72,665.52,2166.34,436.98,243.23,1089.96,0.37,0.45,0.25,0.3,1574.4193937321377,1918.2581119035242,1067.7097037953577,1275.8226121622495,2284.8598228391375,2783.8521979419374,1549.502638477116,1851.524339197232,2202.468,1225.902,12.450229885057473,2.06122641509434,2.061271186440678,7.730212765957447,35.95215098197364,5.952140961866415,5.952270246724453,22.322300796873947
Burgers,25733,Top Burgers Eatery,Full-service,North Shore,1.03,41.97,1988,588,24678.36,630,350,420,26441.1,14689.5,17627.4,0.372292826755438,0.542617245507427,0.27,9,2.66,1117.2,2099.88,-4889.23,-2716.24,382.71,0.42,0.45,0.25,0.3,9187.576404088331,9843.831861523211,5468.795478624007,6562.554574348808,13390.903726840665,14347.396850186426,7970.776027881348,9564.931233457619,7139.097,3966.1650000000004,3.5712244897959184,-7.760682539682539,-7.760685714285714,0.9112142857142856,8.508993304255226,-18.491023444561687,-18.491031008543516,2.1711086149971064
Burgers,26058,King Burgers Bistro,QSR,North Shore,1.03,41.0,724,140,5740.0,263,146,175,10783.0,5986.0,7175.0,0.244181077126414,0.406234253034927,0.31,15,4.43,775.25,2006.62,426.84,236.95,1733.02,0.24,0.45,0.25,0.3,1401.5993827056163,2633.004554654122,1461.667927678714,1751.9992283820204,2331.784612420481,4380.423950475618,2431.718238667073,2914.7307655256013,3342.73,1855.66,14.332999999999998,1.6229657794676806,1.622945205479452,9.902971428571428,34.95853658536585,3.9584531206528792,3.958402940193785,24.153588850174216
Burgers,25210,King Burgers House,QSR,CBD,0.99,44.41,1500,260,11546.6,558,310,372,24780.78,13767.1,16520.52,0.24405518066138,0.412344996677712,0.32,14,4.13,1536.36,3967.41,584.82,324.9,4140.09,0.21,0.45,0.25,0.3,2818.0075490246904,6047.877739829912,3359.9320776832847,4031.9184932199414,4761.1827386388695,10218.230646771111,5676.794803761729,6812.153764514075,7929.8496,4405.472000000001,15.259269230769231,1.0480645161290323,1.0480645161290323,11.129274193548387,34.35998475741776,2.3599741412497917,2.3599741412497908,25.060288659194747
Burgers,26624,King Burgers House,Full-service,West Auckland,1.04,45.44,976,263,11950.72,321,178,214,14586.24,8088.32,9724.16,0.379812815610785,0.547967098210938,0.27,6,1.77,378.78,863.08,-2884.87,-1599.71,323.5,0.37,0.45,0.25,0.3,4539.0366117761205,5540.040883574657,3072.0475927610246,3693.360589049771,6548.601359931421,7992.779606608313,4432.133239801494,5328.519737738875,3938.2848000000004,2183.8464,3.2816730038022817,-8.987133956386293,-8.987134831460674,1.5116822429906542,7.2219916456916415,-19.778023671624766,-19.778025597404653,3.326765499539292
Burgers,26666,Lucky Burgers Corner,Cafe,CBD,0.99,30.13,942,254,7653.02,310,172,206,9340.3,5182.36,6206.78,0.23328559845686,0.435655094264075,0.31,5,1.48,304.88,2533.6,196.7,109.14,1749.93,0.37,0.45,0.25,0.3,1785.3393507023188,2178.9574752666094,1208.9699540188928,1447.9523867900696,3334.0771495048516,4069.1492769547394,2257.7215343103717,2704.015325976375,2895.493,1606.5315999999998,9.974803149606299,0.6345161290322581,0.6345348837209303,8.494805825242718,33.10588499703385,2.1059280751153606,2.1059903210120487,28.19384608444314
Burgers,26544,Lucky Burgers Cafe,Cafe,CBD,0.99,37.97,764,237,8998.89,237,132,158,8998.89,5012.04,5999.26,0.250163233075291,0.400088280905038,0.32,13,3.84,606.72,3147.35,267.7,149.1,1491.51,0.45,0.45,0.25,0.3,2251.191416488905,2251.191416488905,1253.8281307026814,1500.7942776592702,3600.350430153537,3600.350430153537,2005.2584674272866,2400.2336201023586,2879.6448,1603.8528000000001,13.279957805907173,1.129535864978903,1.1295454545454544,9.43993670886076,34.97486912274736,2.9748113378427785,2.9748365934828933,24.861566259838714
Burgers,26467,Top Burgers Kitchen,Ghost Kitchen,CBD,0.99,35.27,654,31,1093.37,280,156,187,9875.6,5502.12,6595.49,0.29014265530277,0.31063922084868,0.27,11,3.25,607.75,436.49,1276.11,710.97,2025.29,0.05,0.45,0.25,0.3,317.2332750283896,2865.3328067080356,1596.3997065944768,1913.6329816228665,339.64360489932125,3067.7486894132244,1709.1742698159392,2048.8178747152606,2666.4120000000003,1485.5724,14.080322580645161,4.557535714285714,4.5575,10.83042780748663,39.92152702195963,12.921847786463605,12.92174652679331,30.707195371382568
Burgers,26064,Lucky Burgers Grill,Cafe,North Shore,1.03,37.53,815,173,6492.69,289,160,193,10846.17,6004.8,7243.29,0.236922437045723,0.421518147201277,0.31,4,1.18,227.74,2217.64,342.3,189.51,2246.27,0.27,0.45,0.25,0.3,1538.263937782395,2569.7010290122093,1422.6718499721576,1716.097919028915,2736.786659152259,4571.857482630075,2531.1321703142285,3053.1781804415377,3362.3127,1861.488,12.818728323699421,1.1844290657439447,1.1844375,11.638704663212435,34.15595076924973,3.155952746453356,3.1559752198241404,31.011736379462924
Burgers,25821,Lucky Burgers Kitchen,Full-service,CBD,0.99,43.95,1767,604,26545.8,523,291,349,22985.85,12789.45,15338.55,0.372618224634789,0.490142874442972,0.29,18,5.31,1853.19,3643.12,-3511.34,-1953.73,251.86,0.52,0.45,0.25,0.3,9891.448867510182,8564.946618721564,4765.582153055402,5715.423269471942,13011.234716388246,11266.350590514987,6268.6577855446685,7518.080986787248,6665.896499999999,3708.9405,6.031655629139073,-6.713843212237094,-6.71384879725086,0.7216618911174786,13.723903593035432,-15.276093770732865,-15.276106478386481,1.6420065781967659
Burgers,26550,Lucky Burgers House,Ghost Kitchen,South Auckland,1.05,36.91,1669,109,4023.19,702,390,468,25910.82,14394.9,17273.88,0.292186635581311,0.200301467615645,0.27,18,5.31,2485.08,2041.82,6154.13,3418.96,6281.62,0.07,0.45,0.25,0.3,1175.5223504043747,7570.795320952945,4205.997400529414,5047.196880635297,805.8508614965867,5189.975273124806,2883.319596180448,3459.983515416538,6995.9214,3886.623,18.73229357798165,8.766566951566952,8.766564102564102,13.422264957264957,50.751269514986866,23.751197376231243,23.751189657448123,36.364846809170835
Burgers,25461,Urban Burgers Bistro,Ghost Kitchen,CBD,0.99,43.34,1312,85,3683.9,552,307,368,23923.68,13305.38,15949.12,0.272898288373835,0.28623418204952,0.32,11,3.25,1196.0,1624.11,2891.6,1608.19,5835.45,0.07,0.45,0.25,0.3,1005.3300045403709,6528.731323603349,3631.015428163457,4352.487549068899,1054.4581032522267,6847.774976414461,3808.4545611580425,4565.183317609641,7655.5776000000005,4257.7216,19.107176470588236,5.238405797101449,5.238403908794789,15.857201086956522,44.08670159342002,12.086769259578793,12.086764902618341,36.58791206035192
Burgers,26553,Top Burgers Eatery,Cafe,CBD,0.99,39.57,1278,287,11356.59,446,248,297,17648.22,9813.36,11752.29,0.229424154255539,0.43789301731158,0.33,6,1.77,525.69,3778.14,47.35,26.33,3384.1,0.29,0.45,0.25,0.3,2605.4760559769115,4048.927947615689,2251.4218184051365,2696.2591938158284,4972.971461470516,7728.032305978572,4297.201820364767,5146.2457284207085,5823.912600000001,3238.4088,13.164250871080139,0.10616591928251122,0.10616935483870966,11.394276094276094,33.2682609832705,0.26829901259163813,0.26830769481604666,28.79523905553726
Burgers,26634,King Burgers Eatery,Full-service,North Shore,1.03,43.9,1343,397,17428.3,426,236,284,18701.4,10360.4,12467.6,0.376072446699254,0.475723231676966,0.28,3,0.89,252.76,2582.95,-2464.76,-1365.46,1594.99,0.42,0.45,0.25,0.3,6554.303422808608,7033.081254701429,3896.260976782951,4688.720836467619,8291.047198635666,8896.690444883612,4928.682969466038,5931.126963255741,5236.392000000001,2900.9120000000003,6.50617128463476,-5.785821596244132,-5.785847457627119,5.616161971830986,14.820435728097403,-13.179548055225812,-13.17960696498205,12.79307966248516
Burgers,26191,Urban Burgers Diner,QSR,CBD,0.99,30.26,1335,231,6990.06,497,276,331,15039.22,8351.76,10016.06,0.256929046288133,0.400165946595371,0.33,5,1.48,489.88,2396.93,194.08,107.78,2944.68,0.21,0.45,0.25,0.3,1795.9494492968272,3864.0124515174157,2145.809731627378,2573.4167433647176,2797.1839766584394,6018.1837073560355,3342.089946137356,4008.0861310560317,4962.9426,2756.0808,10.376320346320346,0.39050301810865196,0.3905072463768116,8.89631419939577,34.29054972346446,1.290492459050403,1.2905064321771698,29.39958426766613
